epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
138,3029.55,0.2882,0.54131,0.00757,0.72837,0.82311,0.83596,0.83382,0.14428,0.69285,0.00669,0.0045748,0.0045748,0.0045748
139,3051.35,0.28824,0.5363,0.00768,0.82716,0.77893,0.89262,0.8921,0.19164,0.63347,0.00893,0.0045352,0.0045352,0.0045352
140,3073.22,0.30233,0.52745,0.0079,0.75354,0.85031,0.86421,0.86421,0.14158,0.67451,0.0066,0.0044956,0.0044956,0.0044956
141,3094.87,0.29353,0.52821,0.00779,0.83333,0.83254,0.86199,0.86199,0.16446,0.71928,0.00766,0.004456,0.004456,0.004456
142,3116.79,0.2842,0.49175,0.00744,0.77761,0.76659,0.81514,0.81114,0.19667,0.83456,0.00922,0.0044164,0.0044164,0.0044164
143,3138.84,0.29103,0.51487,0.00775,0.84147,0.81102,0.85293,0.83954,0.27948,0.63694,0.01332,0.0043768,0.0043768,0.0043768
144,3160.73,0.29333,0.52331,0.00755,0.86487,0.806,0.87849,0.87849,0.17597,0.60032,0.00829,0.0043372,0.0043372,0.0043372
145,3182.44,0.27971,0.49507,0.00727,0.83074,0.80519,0.86963,0.86963,0.17329,0.62648,0.00816,0.0042976,0.0042976,0.0042976
146,3204.06,0.30383,0.51225,0.00799,0.79197,0.84769,0.86675,0.86536,0.20409,0.65739,0.00971,0.004258,0.004258,0.004258
147,3225.73,0.26841,0.47378,0.00722,0.8158,0.76149,0.84051,0.84051,0.20758,0.83681,0.00982,0.0042184,0.0042184,0.0042184
148,3247.47,0.28921,0.47839,0.00771,0.80416,0.81133,0.84693,0.84693,0.2327,0.75704,0.01105,0.0041788,0.0041788,0.0041788
149,3269.29,0.28531,0.52495,0.00752,0.87566,0.73347,0.82795,0.82472,0.2103,0.94731,0.0099,0.0041392,0.0041392,0.0041392
150,3291.15,0.27226,0.53127,0.00713,0.8522,0.79862,0.85163,0.85051,0.19874,0.71614,0.00942,0.0040996,0.0040996,0.0040996
151,3313.05,0.25054,0.50228,0.0066,0.79726,0.81814,0.85234,0.85221,0.24481,0.7258,0.01161,0.00406,0.00406,0.00406
152,3335.06,0.25974,0.50138,0.00674,0.85293,0.75931,0.83654,0.82949,0.24293,0.8169,0.0114,0.0040204,0.0040204,0.0040204
153,3356.9,0.27319,0.53033,0.00714,0.79824,0.79129,0.85286,0.85286,0.19927,0.72761,0.00933,0.0039808,0.0039808,0.0039808
154,3378.73,0.28086,0.49087,0.00731,0.8321,0.75577,0.8186,0.81758,0.17786,0.83689,0.00829,0.0039412,0.0039412,0.0039412
155,3400.59,0.26937,0.47855,0.00712,0.7719,0.80424,0.82552,0.82486,0.18044,0.79203,0.00849,0.0039016,0.0039016,0.0039016
156,3422.44,0.25603,0.46023,0.00673,0.75619,0.81229,0.82832,0.82772,0.2104,0.76511,0.00986,0.003862,0.003862,0.003862
157,3444.22,0.26018,0.4779,0.0069,0.74853,0.82111,0.83284,0.83217,0.19764,0.76181,0.00931,0.0038224,0.0038224,0.0038224
158,3466.06,0.2624,0.45232,0.00686,0.80483,0.77619,0.84701,0.84691,0.1564,0.68987,0.00724,0.0037828,0.0037828,0.0037828
